y,x0,x1,x2,x3,x4
0.85,A4,A1,116,6,A0
0.69,A0,A1,60,8,A0
8.99,A4,A1,177,11,A0
22.85,A1,A0,245,1,A0
2.999,A4,A1,75,12,A0
0.2,A2,A1,60,0,A1
13.2,A4,A1,120,11,A0
9.999,A1,A0,0,9,A0
0.33,A0,A1,60,4,A2
1.5,A0,A1,75,12,A0
13.1,A1,A1,156,9,A0
0.666,A0,A1,54,4,A0
0.75,A4,A1,144,10,A0
2.5,A2,A1,101,12,A0
3.39,A1,A1,102,4,A0
3.3,A4,A1,143,9,
1.1,A4,A1,170,6,A1
1.55,A0,A1,60,3,A1
1.65,A2,A2,0,10,A0
1.799,A1,A1,75,4,A0
15.89,A4,A0,156,12,A0
2.199,A0,A1,75,2,A0
2.85,A4,A0,170,9,A1
1.35,A0,A1,60,12,A0
3.5,A1,A1,122,8,A0
1.299,A0,A1,60,3,A0
1.0,A5,A1,170,9,A2
0.55,A0,A1,0,6,A0
1.499,A2,A1,105,0,A1
11.2,A6,A0,155,3,A0
2.75,A7,A1,109,3,A0
1.45,A4,A1,140,3,A0
1.1,A1,A1,75,4,A0
1.25,A4,A0,125,1,A0
19.999,A1,A1,265,11,A0
3.9,A7,A1,193,11,A0
6.208,A5,A1,231,7,A0
6.44,A5,A0,306,11,A0
1.15,A1,A0,177,10,A2
48.911,A7,A1,355,2,A0
0.35,A0,A1,75,1,A0
5.0,A7,A1,50,3,A1
1.25,A0,A1,75,11,A1
10.3,A1,A1,116,2,A0
0.8,A0,A0,50,3,A0
0.0,A0,A1,0,2,A2
0.75,A1,A1,90,4,A0
6.4,A1,A0,218,6,A0
0.4,A4,A1,0,12,A2
3.35,A1,A1,120,0,A0
7.35,A7,A0,193,4,A0
13.75,A1,A1,122,9,A0
0.2,A2,A1,90,6,A2
5.0,A4,A1,170,1,A0
7.9,A3,A2,0,8,A0
1.5,A0,A1,50,7,A0
,A7,A2,190,5,A0
26.999,A6,A0,200,4,A0
0.65,A3,A1,107,9,A0
0.7,A3,A0,174,7,A2
1.5,A1,A1,137,3,A0
3.95,A1,A1,136,8,
14.49,A7,A0,239,5,A0
12.1,A1,A1,95,3,A0
3.0,A1,A1,122,6,A0
0.999,A0,A1,54,1,A0
1.899,A2,A1,122,0,A0
0.15,A0,A1,54,4,A1
,A3,A1,128,1,A0
0.7,A4,A1,101,0,A2
8.25,A1,A1,102,6,A0
1.3,A0,A1,58,7,A0
,A1,A1,150,0,A0
10.5,A3,A1,140,6,A0
2.8,A4,A1,136,3,A2
23.65,A5,A1,220,6,A0
12.9,A1,A0,194,4,A0
2.2,A0,A1,60,4,A0
3.1,A3,A1,102,10,A0
2.15,A0,A1,60,9,A0
3.9,A7,A1,110,4,A0
25.995,A7,A2,211,6,A0
1.8,A7,A1,131,0,A1
5.35,A4,A1,88,8,A0
4.2,A0,A1,65,4,A0
11.5,A4,A1,105,11,A0
19.29,A7,A1,105,4,A0
0.2,A0,A1,60,1,A2
4.5,A1,A1,130,1,A0
22.49,A3,A0,122,11,A0
5.45,A4,A0,204,12,A1
0.69,A1,A1,82,4,A0
13.0,A0,A1,122,11,A0
8.9,A1,A1,177,9,A0
0.369,A0,A1,0,8,A1
9.5,A4,A1,143,5,A0
0.599,A0,A1,75,3,A2
9.3,A1,A1,129,9,A0
19.95,A5,A0,224,5,A0
0.89,A4,A1,127,7,A2
18.499,A2,A1,163,4,A0
9.49,A4,A1,105,10,A0
0.999,A1,A1,133,1,A0
1.299,A0,A1,54,3,A0
24.95,A4,A0,170,7,A0
12.0,A1,A1,224,11,A0
0.248,A1,A0,75,8,A2
4.5,A4,A1,190,3,A0
23.5,A6,A0,239,11,A0
2.0,A5,A1,170,0,A1
27.9,A5,A1,184,9,A0
1.2,A0,A1,80,0,A0
1.7,A1,A1,75,11,A0
2.5,A4,A1,131,5,A0
5.45,A0,A1,75,3,A0
28.9,A7,A1,295,6,A0
15.9,A3,A0,150,12,A0
1.9,A0,A1,105,3,A2
0.0,A1,A1,122,8,A2
7.5,A1,A1,116,12,A0
3.5,A1,A0,131,3,A2
4.75,A5,A1,179,8,A0
0.05,A0,A2,0,0,A0
2.0,A2,A2,0,6,A1
8.9,A1,A1,136,5,A0
3.8,A4,A1,105,0,A0
12.5,A1,A1,105,5,A0
13.95,A7,A1,220,3,A0
3.4,A5,A0,163,5,A0
3.99,A1,A1,143,3,A0
0.65,A0,A1,0,0,A1
1.0,A4,A1,90,5,A1
0.6,A3,A1,86,11,A2
0.5,A1,A2,45,1,A2
38.9,A6,A0,231,12,A0
0.699,A1,A1,87,6,A1
0.9,A4,A1,101,10,A1
2.9,A2,A1,95,3,A0
4.95,A5,A1,150,11,A0
0.0,A0,A1,60,8,A0
9.999,A0,A1,68,11,A0
7.7,A5,A1,170,5,A0
10.45,A4,A1,163,9,A0
3.65,A1,A0,109,8,
36.999,A1,A0,299,4,A0
6.5,A4,A0,150,8,A0
0.9,A2,A2,0,10,A0
1.0,A3,A2,0,4,A2
,A0,A1,60,10,A1
1.5,A5,A1,207,12,A0
2.2,A3,A1,102,2,A2
0.6,A2,A1,75,9,A1
10.0,A4,A0,102,8,A0
,A0,A1,61,2,A0
2.0,A7,A2,0,7,A1
14.65,A1,A1,143,9,
1.42,A1,A1,75,1,A0
11.0,A1,A1,163,5,A0
2.0,A3,A1,79,9,A0
0.6,A1,A1,156,7,A0
2.5,A1,A1,101,8,A0
11.9,A7,A0,140,8,A0
15.0,A4,A0,225,3,A0
0.7,A2,A1,101,0,A2
9.0,A2,A2,0,0,A1
14.2,A1,A1,86,12,A0
2.5,A2,A1,116,0,A0
15.9,A7,A1,232,6,A0
2.99,A0,A1,60,0,A0
9.25,A4,A0,230,12,A1
0.98,A0,A1,75,6,A1
3.95,A0,A1,68,11,A0
2.65,A0,A1,54,1,A0
4.999,A3,A1,128,3,A0
0.3,A0,A1,90,1,A2
0.69,A0,A1,82,3,A1
11111.111,A8,A1,20,5,A0
0.89,A0,A1,75,10,A0
8.49,A0,A1,101,10,A0
0.0,A3,A1,0,1,A2
6.65,A1,A0,179,7,A0
0.25,A0,A1,60,0,A2
2.0,A7,A1,0,4,A1
12.5,A3,A1,105,6,A2
6.0,A0,A1,60,3,A0
1.999,A4,A1,133,2,A0
5.2,A1,A1,116,5,A0
2.4,A4,A1,133,3,A0
7.2,A3,A1,145,5,A0
0.8,A1,A1,90,3,A1
7.185,A1,A1,98,7,A0
7.95,A0,,86,6,A0
0.85,A0,A1,60,12,A0
4.4,A0,A1,69,4,A0
9.95,A1,A0,224,2,A0
26.45,A6,A0,184,11,A0
15.8,A4,A1,143,8,A0
12.9,A1,A1,197,8,A0
0.0,A2,A1,101,0,A1
2.2,A1,A1,170,9,A0
2.299,A1,A1,101,6,A0
2.35,A1,A1,110,6,A0
3.9,A0,A1,75,5,A0
6.55,A6,A0,218,1,A0
5.7,A1,A1,73,7,A0
0.35,A0,A1,75,10,A2
4.9,A4,A1,84,4,A0
5.9,A1,A1,105,12,A0
2.499,A4,A0,179,2,A2
0.0,A0,A1,210,7,A1
1.899,A2,A1,0,5,A0
8.19,A2,A1,105,2,A0
17.499,A6,A0,224,4,A0
8.999,A1,A1,231,12,A0
4.699,A7,A1,110,11,A0
0.25,A0,A1,60,7,A2
9.98,A6,A1,129,7,A0
1.7,A1,A1,90,11,A0
2.09,A1,A0,109,8,A0
0.35,A4,A1,115,0,
1.2,A1,A0,286,7,A2
13.9,A3,A1,140,3,A0
0.999,A1,A1,101,4,A0
3.0,A2,A1,105,2,A1
1.0,A0,A1,58,3,A0
13.3,A1,A1,105,12,A0
0.999,A0,A0,3,8,A2
20.75,A3,A1,125,2,A2
7.5,A3,A1,90,1,
8.1,A0,A1,120,5,A0
9.199,A1,,200,3,A0
0.6,A1,A1,75,7,A2
2.699,A0,A1,54,10,A0
3.45,A5,A1,122,7,A0
9.0,A1,A1,200,2,
3.55,A4,A1,170,4,A1
12.49,A4,A1,86,1,A0
1.0,A3,A0,0,0,A1
1.45,A2,A1,0,7,A0
1.75,A1,A1,75,2,A0
1.999,A2,A1,101,2,A0
8.5,A2,A2,0,0,A2
0.95,A0,A1,54,8,A0
4.7,A1,A0,192,2,A0
2.1,A4,A1,136,10,A0
6.95,A1,A1,75,5,A0
16.999,A6,A1,140,11,A0
12.9,A5,A0,224,6,A0
3.45,A1,A1,116,2,A0
18.49,A1,A1,235,3,A0
6.5,A1,A1,163,2,A0
2.5,A1,A1,170,10,A0
2.399,A3,A1,102,9,A0
2.75,A1,A1,105,6,A0
,A7,A1,150,3,A0
2.45,A6,A1,116,4,A0
0.25,A1,A1,115,0,A2
6.6,A1,A1,170,2,A1
9.699,A4,A1,232,5,A0
0.85,A0,A1,55,3,A0
10.0,A4,A1,184,7,A0
0.55,A1,A1,75,1,
2.1,A4,A1,131,10,A0
4.6,A2,A2,0,0,A1
20.5,A4,A0,197,7,A0
,A4,A1,107,7,A0
1.15,A0,A1,60,1,A1
0.5,A1,A1,125,0,A1
2.85,A4,A1,125,6,A0
2.75,A0,A1,90,2,A0
1.0,A1,A1,90,6,A1
1.55,A7,A1,120,0,A0
14.8,A6,A1,140,8,A0
5.499,A3,A1,105,3,A0
1.111,A0,A1,60,6,A2
4.199,A1,A1,116,12,A0
2.6,A6,A1,145,6,A0
0.8,A0,A1,94,5,A0
4.5,A3,A0,150,6,A0
0.65,A0,A1,60,2,A0
12.0,A5,A0,330,1,A0
0.58,A0,A1,45,8,
6.5,A6,A1,136,11,A0
0.89,A1,A1,101,2,A2
,A4,A1,163,12,A0
8.8,A3,A0,140,12,A0
1.65,A0,A1,75,4,A0
0.42,A2,A2,0,0,A1
7.8,A4,A1,140,10,A0
21.5,A6,A1,143,9,A0
3.0,A3,A1,125,9,A2
3.5,A0,A1,60,4,A0
8.8,A2,A0,286,4,A0
3.65,A4,A1,143,4,A0
0.15,A0,A1,55,0,A2
0.9,A0,A1,60,10,A0
4.499,A6,A1,0,9,A0
11.0,A1,A1,160,11,A0
11.49,A4,A1,120,12,A0
31.999,A6,A0,306,6,A0
59.999,A6,A0,204,12,A0
1.7,A0,A1,65,3,A2
5.7,A7,A1,136,9,A0
0.0,A1,A2,250,10,A1
10.95,A4,A1,163,1,A0
0.8,A0,A1,72,7,A0
0.65,A0,A1,60,9,A0
8.45,A4,A0,140,12,A0
1.4,A1,A1,101,10,A2
0.45,A2,A1,60,0,A1
2.45,A0,A1,75,3,A0
1.35,A0,A1,54,10,A2
12.5,A4,A1,170,12,A0
1.29,A0,A1,60,6,A0
3.9,A4,A0,179,10,A2
0.35,A1,A1,60,9,A2
6.99,A0,A1,120,3,A0
0.999,A2,A1,75,12,A1
36.5,A4,A0,580,2,A0
2.5,A3,A1,90,7,A0
12.5,A7,A0,170,5,
9.75,A4,A1,160,10,A0
9.999,A1,A1,365,10,A0
0.8,A0,A1,56,2,A1
13.8,A1,A1,220,11,A0
0.995,A1,A1,110,6,A2
0.0,A4,A0,0,11,A0
0.45,A0,A1,50,1,A1
12.5,A1,A1,102,9,A0
9.5,A4,A0,136,5,A0
8.4,A6,A1,107,12,A0
2.18,A0,A1,75,6,A0
5.499,A1,A1,193,11,A0
3.95,A7,A1,163,1,A0
0.999,A0,,75,0,A0
2.999,A7,A1,116,4,A0
13.9,A5,A0,170,2,A0
1.95,A1,A0,193,1,A0
2.222,A1,A1,66,0,A0
0.7,A0,A1,65,3,A0
1.5,A1,A1,101,6,A0
2.69,A2,A1,145,12,A0
1.99,A3,A1,102,12,A2
6.1,A4,A1,150,12,A0
0.699,A0,A1,54,4,A2
,A4,A1,265,5,A0
1.2,A1,A1,58,9,A2
3.8,A1,A1,116,9,A0
7.3,A3,A0,150,3,A0
6.55,A0,A1,68,8,A0
2.1,A4,A1,143,5,A0
3.95,A1,A1,116,10,A0
75.5,A7,A0,345,7,A0
3.2,A2,A1,0,11,A1
5.199,A1,A1,101,6,A0
1.4,A3,A1,150,7,A1
1.499,A2,A0,60,5,A0
5.45,A4,A0,179,1,A0
3.6,A0,A1,88,11,A0
8.7,A3,A1,150,3,A0
3.399,A4,A1,170,5,A0
0.99,A0,A1,50,6,A1
1.45,A1,A1,75,0,A1
0.0,A2,A2,0,0,A1
2.9,A1,A1,103,3,A0
8.3,A1,A1,150,2,A1
3.35,A0,A1,75,2,A0
14.99,A5,A0,190,9,A0
1.399,A1,A1,125,0,A0
0.0,A2,A2,0,0,A1
15.999,A5,A0,218,10,A0
12.5,A5,A0,190,0,A0
2.4,A0,A1,63,1,A0
8.999,A3,A1,140,0,A0
5.6,A1,A1,124,6,A0
9.25,A7,A0,170,6,
4.95,A0,A1,82,6,A0
10.0,A4,A1,140,6,A0
2.85,A0,A1,54,3,A0
4.2,A3,A1,129,4,A0
0.0,A2,A1,82,3,A0
9.1,A1,A1,150,2,A0
0.78,A1,A1,150,7,A0
2.0,A0,A1,75,7,A0
1.15,A4,A1,60,3,A0
2.4,A1,A0,150,3,A1
0.799,A1,A1,75,6,A2
0.125,A0,A1,60,0,A2
14.9,A1,A0,258,7,A0
3.5,A1,A0,170,11,A0
19.8,A1,A0,250,9,A0
5.499,A2,A0,340,7,A1
0.0,A4,A1,110,0,A1
1.698,A3,A1,56,5,A0
3.099,A0,A1,72,5,A1
16.25,A1,A1,0,1,A0
4.7,A1,A1,109,5,A0
0.59,A0,A1,60,8,A0
0.8,A2,A0,101,9,A0
1.9,A4,A1,0,6,A0
3.999,A5,A0,218,7,A0
3.1,A3,A1,101,3,A0
1.0,A0,A1,115,1,A1
6.95,A3,A0,105,3,A0
0.2,A0,A1,54,2,A2
0.888,A1,A1,97,6,A0
1.99,A1,A1,75,1,
0.6,A1,A1,101,8,A0
1.25,A4,A1,122,12,A0
0.45,A4,A2,150,4,A1
0.75,A0,A1,60,5,A2
0.0,A2,A1,150,0,A0
5.999,A1,A1,75,10,A1
0.75,A0,A1,58,3,A0
0.0,A1,A0,163,5,A0
1.35,A1,A1,101,5,A0
1.8,A8,A1,60,4,A0
1.95,A4,A1,125,6,A0
1.5,A5,A1,193,8,A2
2.1,A1,A1,102,5,A0
1.6,A4,A1,101,6,A0
,A6,A2,0,11,A0
1.25,A0,A0,75,2,A0
4.0,A1,A1,140,10,A1
7.65,A1,A0,150,7,A0
8.49,A4,A0,190,7,A0
14.0,A2,A1,170,12,A1
0.001,A1,A1,75,0,A1
0.2,A2,A2,0,0,A1
7.25,A3,A0,105,12,A0
1.65,A4,A1,116,12,A0
0.5,A5,A1,110,3,A0
0.95,A0,A1,50,6,A2
0.65,A4,A1,101,2,A0
6.6,A0,A1,80,2,A0
0.55,A0,A1,58,11,A1
3.699,A4,A0,150,2,A0
0.4,A2,A0,0,0,A1
,A3,A1,142,9,A0
1.3,A3,A1,101,6,A0
17.5,A3,A1,44,12,A0
12.99,A4,A0,231,3,A0
1.7,A1,A1,101,0,A2
4.299,A4,A1,120,11,A0
8.99,A0,A1,105,5,A0
3.9,A0,A1,125,7,A0
2.7,A4,A1,163,11,A2
3.499,A4,A0,116,5,A2
3.599,A4,A1,109,3,A0
0.3,A2,A1,80,12,A1
0.9,A0,A1,75,9,A1
9.6,A0,A1,98,11,A0
0.75,A4,A1,90,4,A2
0.0,A0,A1,60,10,A2
2.7,A0,A1,58,5,A0
7.5,A1,A0,224,6,A0
3.999,A1,A0,193,11,A0
4.85,A4,A1,170,12,A0
2.6,A3,A1,0,5,A1
0.999,A8,A1,101,4,A0
0.45,A4,A1,0,8,A2
4.6,A0,A2,71,1,
2.49,A3,A1,90,5,A0
4.2,A0,A1,80,6,A0
24.0,A4,A0,136,11,A0
4.099,A1,A1,163,6,A1
4.9,A2,A1,120,11,A0
4.5,A1,A1,105,4,A0
2.35,A4,A1,0,9,A1
1.6,A3,A1,60,1,A0
0.35,A5,A1,150,4,A1
1.35,A1,A0,125,1,A2
3.45,A0,A1,54,10,A0
2.3,A1,A1,122,3,A0
2.1,A1,A1,125,1,A0
64.999,A7,A0,525,9,A0
1.0,A1,A2,107,1,A0
1.2,A4,A1,75,4,A1
7.5,A5,A1,190,8,
1.5,A4,A1,115,1,A0
1.444,A4,A1,1012,11,A0
1.5,A2,A1,90,0,A0
7.45,A1,A0,109,6,A0
1.399,A1,A1,90,3,A0
0.9,A0,A1,58,3,A0
2.9,A1,A1,103,1,A1
13.5,A3,A1,158,5,A0
2.25,A4,A1,86,9,A0
0.795,A0,A1,125,4,A1
11.2,A5,A0,200,10,A0
18.2,A1,A0,211,7,A0
0.8,A1,A0,125,2,A0
0.0,A4,A1,88,6,A0
9.95,A6,A0,174,10,A0
0.8,A1,A1,75,12,A0
2.5,A1,A1,105,1,A0
6.299,A1,A1,0,11,A1
1.5,A2,A1,88,3,A0
4.8,A4,A0,193,1,A0
0.5,A3,A1,90,10,A0
9.999,A2,A2,0,0,A1
0.55,A1,A1,177,2,A2
1.8,A1,A0,130,7,A0
0.75,A1,A1,170,0,A1
2.9,A4,A0,0,11,A2
2.89,A2,A1,68,2,A1
2.0,A1,A0,170,2,A0
0.95,A5,A1,170,8,A1
6.666,A1,A1,116,12,A0
1.599,A2,A2,101,1,A1
2.0,A3,A1,128,8,A2
2.1,A0,A1,75,2,A0
3.79,A0,A1,54,8,A1
3.95,A4,A0,177,11,A0
5.925,A4,A1,177,7,
8.99,A0,A1,90,2,A0
0.0,A2,A1,75,0,
3.5,A0,A1,54,12,A0
6.2,A1,A0,0,5,A1
3.4,A7,A1,136,3,A0
3.4,A4,A1,120,5,A0
3.999,A5,A0,170,0,A2
1.4,A1,A0,224,2,A2
0.45,A4,A1,100,2,
1.3,A1,A1,115,7,A2
3.699,A1,A0,122,10,
9.5,A1,A1,177,9,A0
3.85,A4,A1,150,8,A0
4.5,A1,A1,133,10,A1
0.7,A1,A1,107,3,A0
1.25,A0,A1,60,1,A0
2.699,A0,A0,0,7,A0
,A7,A1,116,3,A0
5.499,A5,A1,193,1,A0
4.39,A0,A1,68,9,A0
0.0,A7,A1,130,12,A0
1.65,A7,A1,90,11,A0
8.0,A1,A1,111,2,A0
2.85,A1,A1,105,11,A1
21.5,A5,A0,306,3,A0
4.9,A1,A1,125,6,
2.8,A4,A1,140,4,A1
7.2,A4,A1,69,5,A1
2.9,A1,A0,235,11,A0
2.39,A7,A0,61,2,A0
1.59,A0,A1,75,4,A1
1.2,A1,A0,90,11,A0
2.8,A1,A1,143,12,A2
2.4,A0,A1,64,3,A0
18.95,A1,A0,235,8,A0
0.0,A8,A1,0,8,A1
0.5,A0,A1,60,10,A2
0.52,A0,A1,60,9,A0
3.8,A0,A1,73,1,A0
0.95,A1,A1,82,5,A0
2.98,A7,A1,136,9,A0
4.25,A3,A1,102,5,A0
6.45,A1,A0,116,3,A0
0.001,A2,A2,0,0,A1
0.95,A1,A1,75,5,A0
5.4,A1,A0,170,5,A0
,A5,A1,193,3,A0
14.4,A5,A0,299,8,A0
1.25,A2,A1,0,3,A1
7.8,A4,A1,122,9,A0
13.5,A5,A1,180,11,A0
2.15,A1,A1,105,4,A0
,A1,A1,150,7,A2
0.0,A0,A1,60,1,A0
1.4,A3,A1,101,8,A0
1.0,A4,A1,101,6,A0
3.5,A3,A1,90,8,A0
1.8,A4,A1,143,12,A0
31.99,A1,A0,280,11,A1
0.99,A1,A1,115,11,A0
0.45,A4,A1,90,11,A0
0.001,A2,A0,206,6,A0
1.65,A0,A1,68,10,A2
1.89,A0,A1,60,9,A0
23.85,A1,A1,220,10,A0
0.65,A0,A2,54,7,A1
0.22,A2,A2,0,0,A1
0.3,A4,A1,67,0,A0
1.999,A1,A1,101,12,A0
7.1,A4,A1,131,11,A0
0.599,A2,A1,0,8,A1
1.6,A4,A1,101,2,A0
0.15,A0,A1,0,0,A1
0.0,A8,A2,0,0,A1
15.0,A1,A1,117,12,A0
3.3,A2,A2,0,0,A1
1.699,A2,A1,125,6,A0
1.2,A2,A1,50,12,A0
0.0,A5,A1,101,7,A0
0.7,A0,A1,0,10,A0
10.99,A1,A0,163,10,A0
16.9,A4,A1,110,6,A0
22.99,A4,A0,245,9,A0
27.4,A7,A1,50,11,A0
1.45,A1,A1,0,8,A0
7.6,A4,A1,105,5,A0
8.2,A4,A1,140,7,A0
0.55,A3,A0,0,6,A1
7.2,A1,A1,131,3,A0
0.399,A7,A1,75,3,A0
1.6,A0,A1,54,7,A0
,A1,A1,116,12,A0
0.65,A1,A1,60,1,A0
28.0,A7,A0,306,3,A0
8.3,A4,A1,232,4,A1
9.499,A4,A1,170,10,A0
5.0,A1,A0,170,6,A0
0.55,A1,A1,150,2,A2
6.5,A7,A1,150,0,A0
6.5,A1,A1,0,4,A0
1.2,A0,A1,60,5,A2
1.0,A4,A1,136,7,A1
1.15,A0,A1,101,0,A1
17.999,A5,A1,265,9,A0
0.4,A0,A2,54,11,A1
8.999,A5,A0,306,4,A0
5.399,A1,A0,179,9,A0
12.66,A7,A1,220,0,A1
5.399,A2,A1,210,0,A1
2.1,A2,A1,86,12,A0
3.55,A0,A1,60,3,
1.221,A0,A1,58,7,A0
3.6,A1,A0,193,5,A0
,A2,A1,65,0,A2
1.999,A4,A1,131,3,A0
0.75,A4,A1,101,5,A0
0.85,A4,A0,142,2,A0
5.9,A4,A0,170,9,
8.0,A8,A0,130,7,A0
7.499,A1,A1,115,1,A0
3.1,A1,A2,0,11,A0
10.45,A1,A1,80,1,
0.35,A0,A1,75,0,
2.49,A1,A1,118,6,A0
2.4,A0,A1,0,1,A0
8.2,A4,A1,122,8,A0
4.999,A1,A1,102,11,A0
,A3,A1,151,7,A1
9.0,A1,A1,184,3,A0
2.93,A1,A1,0,0,A1
0.4,A0,A1,60,1,A0
3.799,A0,A1,73,5,A0
1.8,A1,A1,101,1,A0
0.499,A4,A1,99,1,A0
2.1,A1,A0,150,9,A0
0.69,A0,A1,60,8,A1
0.5,A3,A1,107,3,A2
1.35,A4,A0,135,1,A0
3.75,A5,A1,179,9,A0
0.5,A0,A1,60,1,A0
1.1,A4,A1,145,12,A1
7.499,A1,A1,116,1,A0
4.699,A0,A1,105,5,A0
0.999,A1,A1,75,3,A0
1.1,A2,A1,0,0,A1
0.0,A0,A1,58,9,A0
15.4,A2,A1,122,11,A0
15.9,A1,A0,170,11,A0
39.0,A5,A0,272,7,A0
13.85,A3,A1,114,3,A0
0.72,A1,A1,75,10,A0
14.5,A7,A0,231,11,A0
4.5,A4,A1,120,8,A1
6.79,A7,A1,179,2,A0
1.499,A0,A1,70,0,A0
0.0,A1,A0,122,3,A2
2.999,A7,A1,98,6,A0
5.5,A3,A1,131,4,A0
1.85,A1,A1,116,4,A0
1.2,A0,A1,0,3,A0
5.7,A1,A0,143,8,A0
12.499,A1,A0,340,8,A0
24.9,A7,A1,245,2,A0
49.8,A1,A0,510,2,A0
2.35,A3,A1,0,6,A1
6.2,A1,A1,116,4,A0
6.0,A5,A1,180,5,A1
17.8,A1,A1,122,4,A0
0.25,A0,A1,65,0,A1
3.8,A4,A1,155,1,A0
0.999,A0,A1,60,8,A0
4.1,A0,A0,140,11,A0
0.375,A0,A1,75,2,A1
1.2,A1,A1,102,7,A0
4.222,A0,A1,60,10,A0
1.222,A0,A1,58,1,A0
3.18,A1,A1,69,10,A1
1.0,A0,A1,60,1,A2
3.999,A4,A1,120,1,A0
10.3,A4,A1,163,9,A0
2.85,A5,A0,218,6,A0
3.8,A0,A1,69,5,A0
16.8,A7,A1,122,1,A0
3.299,A1,A1,143,11,A0
6.0,A5,A1,179,3,A0
0.95,A3,A1,147,9,A0
1.9,A1,A1,170,6,A0
0.79,A0,A1,75,11,A0
10.8,A1,A1,231,1,A0
1.0,A7,A1,192,3,A1
10.5,A1,A0,170,4,A0
,A1,A1,184,7,A0
2.1,A2,A1,136,0,A1
6.2,A1,A1,116,4,A0
0.3,A1,A1,0,0,A2
16.0,A6,A1,90,10,A0
8.5,A0,A1,82,4,A0
0.0,A1,A1,170,2,A1
0.0,A0,A1,75,5,A0
4.7,A0,A1,88,3,A0
0.7,A4,A0,0,4,A1
4.85,A4,A1,101,2,A0
9.299,A1,A1,116,12,A0
3.2,A0,A1,68,6,A0
16.8,A4,A0,140,5,A0
8.5,A7,A1,150,6,A0
7.8,A4,A1,170,10,A0
19.35,A6,A0,224,6,A0
1.0,A0,A1,60,8,A1
2.55,A3,A2,120,4,A0
6.9,A2,A1,105,3,
23.8,A1,A1,230,9,A0
0.68,A0,A1,53,4,A0
30.7,A6,A0,175,7,A0
0.4,A2,A1,60,0,A1
1.59,A1,A1,90,6,A0
0.999,A1,A1,125,4,A0
1.35,A0,A1,60,10,A0
2.85,A3,A1,97,5,A0
0.55,A1,A1,75,11,A0
14.0,A1,A0,245,7,A0
5.85,A0,A0,68,11,A0
20.0,A1,A0,450,3,A0
3.6,A1,A0,116,1,A0
0.59,A4,A1,75,9,A0
,A2,A1,170,9,A1
2.2,A0,A1,120,10,A1
0.65,A0,A1,60,4,A2
6.9,A1,A0,333,2,A0
,A2,A2,0,0,A1
2.599,A1,A1,109,2,A0
6.9,A0,A1,69,11,A0
4.7,A4,A0,193,2,A0
0.95,A1,A1,150,10,A0
0.2,A0,A1,75,3,A0
7.999,A1,A1,122,12,
6.0,A2,A1,192,4,A1
2.0,A5,A1,118,3,A0
2.5,A4,A1,174,0,A1
6.999,A5,A1,136,7,A0
3.98,A4,A0,143,4,A0
5.149,A1,A1,82,7,A0
6.45,A0,A1,69,12,A0
20.8,A8,A1,177,3,A1
0.001,A0,A2,0,6,A1
1.2,A1,A1,125,1,A0
2.3,A4,A1,115,9,A1
3.0,A0,A1,102,0,A1
7.99,A2,A1,122,0,A1
2.5,A3,A1,147,11,A0
1.399,A4,A1,140,12,A0
0.55,A2,A2,0,10,A1
9.0,A3,A1,75,7,A0
16.95,A3,A1,116,10,A0
1.7,A1,A1,105,7,A0
17.5,A3,A1,131,2,A0
0.6,A4,A0,279,8,A0
8.0,A0,A1,86,3,A0
0.5,A0,A1,60,10,A0
3.4,A4,A1,79,12,A1
4.9,A3,A1,102,0,A1
6.199,A0,A1,90,9,A0
7.5,A6,A1,105,6,A0
13.299,A6,A1,170,11,A0
7.7,A4,A1,140,12,A0
1.2,A0,A1,60,4,A0
4.95,A4,A1,116,6,A1
5.5,A1,A1,101,7,A0
3.999,A1,A1,95,12,A0
3.6,A7,A1,0,11,A0
0.699,A1,A1,116,3,A2
8.05,A3,A1,102,10,A0
8.55,A0,A1,82,8,A0
0.0,A7,A1,90,6,A1
0.13,A2,A1,0,0,A1
13.5,A3,A1,125,12,A0
0.55,A1,A1,116,10,A1
0.95,A0,A0,90,6,A2
0.499,A1,A1,75,3,A2
18.3,A6,A2,0,3,A0
0.8,A5,A1,105,12,A1
0.45,A0,A0,60,3,A0
0.001,A1,A1,101,10,A0
7.5,A4,A1,170,3,A0
1.8,A2,A1,0,0,A1
30.9,A4,A0,204,4,A0
4.6,A6,A1,174,12,A2
38.3,A4,A0,313,7,A0
0.75,A7,A1,75,7,A0
0.28,A0,A1,0,5,A1
1.85,A1,A1,125,12,A0
3.45,A1,A1,110,4,A0
0.75,A0,A1,0,0,A0
3.89,A1,A1,105,1,A0
1.15,A0,A1,75,7,A0
0.6,A4,A1,101,3,A0
0.5,A2,A1,75,0,A1
1.0,A4,A1,136,5,A2
7.999,A8,A1,101,5,A0
35.9,A5,A0,401,3,A0
0.5,A0,A1,60,12,A0
29.2,A7,A1,184,3,A0
0.45,A4,A2,0,6,A1
2.5,A1,A1,101,6,A0
6.5,A4,A0,177,8,A0
,A2,A2,64,0,A0
2.199,A4,A1,101,11,A0
1.999,A0,A1,75,3,
17.0,A1,A0,143,1,A0
1.1,A0,A1,60,5,A1
8.25,A0,A1,60,2,A1
1.45,A0,A1,67,9,A0
2.8,A2,A1,70,2,A0
,A1,A1,170,5,A0
